building_id,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,hotwater,chilledwater,steam,water,irrigation,solar,gas,industry,subindustry,heatingtype,yearbuilt,date_opened,numberoffloors,occupants,energystarscore,eui,site_eui,source_eui,leed_level,rating
Rat_lodging_Ted,Rat,357.0,3.0,Lodging/residential,Other - Lodging/Residential,185.8,2000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Royal,Rat,358.0,3.0,Education,K-12 School,7218.6,77700.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Tammara,Rat,359.0,3.0,Public services,Library,457.5,4925.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Bryant,Rat,360.0,3.0,Education,K-12 School,6466.0,69600.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1949.0,,,,,,,,,
Rat_public_Damon,Rat,361.0,3.0,Public services,Fire Station,1228.5,13224.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1965.0,,,,,,,,,
Rat_public_Amber,Rat,362.0,3.0,Public services,Social/Meeting Hall,1985.2,21368.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Cinthia,Rat,363.0,3.0,Education,K-12 School,6438.2,69300.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2017.0,,,,,,,,,
Rat_education_Lynn,Rat,364.0,3.0,Education,K-12 School,7785.3,83800.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_health_Guy,Rat,365.0,3.0,Healthcare,Hospital (General Medical & Surgical),76141.2,819577.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1922.0,,,,,,,,,
Rat_public_Carole,Rat,366.0,3.0,Public services,Fire Station,923.5,9941.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1963.0,,,,,,,,,
Rat_assembly_Kimberley,Rat,367.0,3.0,Entertainment/public assembly,Swimming Pool,1912.3,20584.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_retail_Jeffrey,Rat,368.0,3.0,Retail,Retail Store,1532.9,16500.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Joann,Rat,369.0,3.0,Public services,Library,597.5,6431.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Adolfo,Rat,370.0,3.0,Entertainment/public assembly,Other - Recreation,1482.7,15960.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2005.0,,,,,,,,,
Rat_assembly_Pam,Rat,371.0,3.0,Entertainment/public assembly,Swimming Pool,516.0,5554.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Meghan,Rat,372.0,3.0,Education,K-12 School,4561.5,49100.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1911.0,,,,,,,,,
Rat_education_Ulrike,Rat,373.0,3.0,Education,K-12 School,4318.5,46484.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1932.0,,,,,,,,,
Rat_lodging_Ben,Rat,374.0,3.0,Lodging/residential,Other - Lodging/Residential,32516.0,350000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1949.0,,,,,,,,,
Rat_office_Colby,Rat,375.0,3.0,Office,Office,79000.4,850354.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1989.0,,,,,,,,,
Rat_office_Chris,Rat,376.0,3.0,Office,Office,54437.0,585955.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1942.0,,,,,,,,,
Rat_public_Shanta,Rat,377.0,3.0,Public services,Fire Station,1161.8,12506.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Fern,Rat,378.0,3.0,Public services,Fire Station,3274.0,35241.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1978.0,,,,,,,,,
Rat_assembly_Michel,Rat,379.0,3.0,Entertainment/public assembly,Other - Recreation,713.0,7675.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Sherwood,Rat,380.0,3.0,Education,K-12 School,8835.1,95100.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1927.0,,,,,,,,,
Rat_assembly_Silvia,Rat,381.0,3.0,Entertainment/public assembly,Other - Recreation,172.6,1858.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Carmela,Rat,382.0,3.0,Education,K-12 School,4457.9,47984.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2002.0,,,,,,,,,
Rat_education_Chance,Rat,,3.0,Education,K-12 School,5592.8,60200.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1964.0,,,,,,,,,
Rat_warehouse_Shari,Rat,383.0,3.0,Warehouse/storage,Non-Refrigerated Warehouse,2537.9,27318.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_office_Tracy,Rat,384.0,3.0,Office,Office,1275.4,13728.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Faye,Rat,385.0,3.0,Public services,Fire Station,1712.4,18432.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1973.0,,,,,,,,,
Rat_assembly_Francine,Rat,386.0,3.0,Entertainment/public assembly,Other - Recreation,1603.7,17262.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2003.0,,,,,,,,,
Rat_education_Willie,Rat,387.0,3.0,Education,K-12 School,9680.5,104200.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2009.0,,,,,,,,,
Rat_public_Sharron,Rat,388.0,3.0,Public services,Other - Public Services,2862.3,30810.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Jacob,Rat,389.0,3.0,Education,K-12 School,5310.8,57165.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2014.0,,,,,,,,,
Rat_office_Kasey,Rat,390.0,3.0,Office,Office,3195.9,34400.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Davis,Rat,391.0,3.0,Education,K-12 School,8092.5,87107.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Mona,Rat,392.0,3.0,Education,K-12 School,4923.9,53000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1912.0,,,,,,,,,
Rat_education_Marvin,Rat,393.0,3.0,Education,K-12 School,5518.4,59400.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1900.0,,,,,,,,,
Rat_assembly_Trent,Rat,394.0,3.0,Entertainment/public assembly,Other - Recreation,329.3,3545.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2000.0,,,,,,,,,
Rat_public_Nancy,Rat,395.0,3.0,Public services,Fire Station,829.2,8925.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1912.0,,,,,,,,,
Rat_public_Toya,Rat,396.0,3.0,Public services,Social/Meeting Hall,1557.8,16768.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1980.0,,,,,,,,,
Rat_public_Lloyd,Rat,397.0,3.0,Public services,Social/Meeting Hall,5022.4,54061.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2006.0,,,,,,,,,
Rat_education_Shellie,Rat,398.0,3.0,Education,K-12 School,5778.6,62200.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Terese,Rat,399.0,3.0,Education,K-12 School,16722.5,180000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1939.0,,,,,,,,,
Rat_public_Angelina,Rat,400.0,3.0,Public services,Fire Station,1794.4,19315.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Cristina,Rat,401.0,3.0,Entertainment/public assembly,Other - Recreation,1176.2,12660.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Darren,Rat,402.0,3.0,Public services,Fire Station,261.8,2818.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Jeanne,Rat,403.0,3.0,Education,K-12 School,4598.7,49500.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1962.0,,,,,,,,,
Rat_public_Wilbur,Rat,404.0,3.0,Public services,Fire Station,537.3,5783.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Stuart,Rat,405.0,3.0,Education,K-12 School,7636.6,82200.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1916.0,,,,,,,,,
Rat_assembly_Erwin,Rat,406.0,3.0,Entertainment/public assembly,Other - Entertainment/Public Assembly,218.0,2347.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Alyson,Rat,,3.0,Education,K-12 School,15561.3,167500.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Kathryn,Rat,407.0,3.0,Education,K-12 School,30213.6,325217.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2006.0,,,,,,,,,
Rat_assembly_Damaris,Rat,408.0,3.0,Entertainment/public assembly,Other - Recreation,1495.6,16098.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1929.0,,,,,,,,,
Rat_education_Donnell,Rat,,3.0,Education,K-12 School,7413.7,79800.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1924.0,,,,,,,,,
Rat_education_Candida,Rat,409.0,3.0,Education,K-12 School,3576.8,38500.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2016.0,,,,,,,,,
Rat_education_Adrian,Rat,410.0,3.0,Education,K-12 School,5956.3,64113.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1924.0,,,,,,,,,
Rat_assembly_Aubrey,Rat,411.0,3.0,Entertainment/public assembly,Other - Recreation,570.3,6139.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Mose,Rat,412.0,3.0,Education,K-12 School,10219.3,110000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Myrna,Rat,,3.0,Entertainment/public assembly,Other - Recreation,223.6,2407.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_warehouse_Maegan,Rat,413.0,3.0,Warehouse/storage,Non-Refrigerated Warehouse,1378.6,14839.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2005.0,,,,,,,,,
Rat_assembly_Viola,Rat,414.0,3.0,Entertainment/public assembly,Other - Recreation,3380.5,36387.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Jesse,Rat,415.0,3.0,Education,K-12 School,3839.6,41329.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Tristan,Rat,,3.0,Education,K-12 School,10228.6,110100.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1907.0,,,,,,,,,
Rat_public_Deidre,Rat,416.0,3.0,Public services,Fire Station,657.7,7079.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Maricela,Rat,417.0,3.0,Education,K-12 School,6466.0,69600.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1978.0,,,,,,,,,
Rat_assembly_Mirta,Rat,418.0,3.0,Entertainment/public assembly,Other - Recreation,8000.8,86120.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1926.0,,,,,,,,,
Rat_education_Nona,Rat,419.0,3.0,Education,K-12 School,25204.6,271300.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1940.0,,,,,,,,,
Rat_public_Angle,Rat,420.0,3.0,Public services,Social/Meeting Hall,7562.0,81397.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2004.0,,,,,,,,,
Rat_assembly_Jamie,Rat,421.0,3.0,Entertainment/public assembly,Other - Recreation,1047.4,11274.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Allie,Rat,422.0,3.0,Public services,Library,810.7,8726.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Pauline,Rat,423.0,3.0,Entertainment/public assembly,Other - Recreation,90.0,969.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Jason,Rat,424.0,3.0,Public services,Social/Meeting Hall,3021.9,32527.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_warehouse_Eloisa,Rat,425.0,3.0,Warehouse/storage,Non-Refrigerated Warehouse,18843.4,202829.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1983.0,,,,,,,,,
Rat_education_Keith,Rat,426.0,3.0,Education,K-12 School,9420.4,101400.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1930.0,,,,,,,,,
Rat_public_Neil,Rat,427.0,3.0,Public services,Social/Meeting Hall,1325.6,14269.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Alex,Rat,428.0,3.0,Entertainment/public assembly,Other - Recreation,129.7,1396.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Romana,Rat,,3.0,Education,K-12 School,4403.6,47400.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1929.0,,,,,,,,,
Rat_public_Laverne,Rat,429.0,3.0,Public services,Fire Station,1108.7,11934.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1930.0,,,,,,,,,
Rat_public_Sharonda,Rat,430.0,3.0,Public services,Fire Station,2222.1,23918.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_parking_Ronnie,Rat,431.0,3.0,Parking,Parking,163.5,1760.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Kimber,Rat,432.0,3.0,Public services,Police Station,9587.6,103200.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Kenya,Rat,433.0,3.0,Entertainment/public assembly,Other - Recreation,2141.9,23055.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Imelda,Rat,434.0,3.0,Education,K-12 School,3669.7,39500.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_office_Loyd,Rat,435.0,3.0,Office,Office,2779.3,29916.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2002.0,,,,,,,,,
Rat_lodging_Ardell,Rat,436.0,3.0,Lodging/residential,Other - Lodging/Residential,1446.9,15574.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Kristy,Rat,437.0,3.0,Entertainment/public assembly,Other - Recreation,1082.4,11651.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Stella,Rat,438.0,3.0,Public services,Fire Station,3396.7,36562.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_office_Randy,Rat,439.0,3.0,Office,Office,5779.0,62205.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Michelle,Rat,440.0,3.0,Public services,Other - Public Services,3254.7,35033.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1962.0,,,,,,,,,
Rat_public_Mark,Rat,441.0,3.0,Public services,Other - Public Services,303.5,3267.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Dana,Rat,442.0,3.0,Education,K-12 School,6577.5,70800.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1964.0,,,,,,,,,
Rat_education_Brett,Rat,443.0,3.0,Education,K-12 School,10126.4,109000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1940.0,,,,,,,,,
Rat_public_Fredrick,Rat,444.0,3.0,Public services,Fire Station,1202.6,12945.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1960.0,,,,,,,,,
Rat_education_Jena,Rat,445.0,3.0,Education,K-12 School,3804.4,40950.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1910.0,,,,,,,,,
Rat_public_Loretta,Rat,446.0,3.0,Public services,Police Station,4087.0,43992.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Roma,Rat,447.0,3.0,Public services,Library,1994.8,21472.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2011.0,,,,,,,,,
Rat_office_Jessica,Rat,448.0,3.0,Office,Office,30542.8,328760.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1904.0,,,,,,,,,
Rat_lodging_Marguerite,Rat,449.0,3.0,Lodging/residential,Other - Lodging/Residential,1703.8,18340.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1900.0,,,,,,,,,
Rat_education_Lincoln,Rat,450.0,3.0,Education,K-12 School,10857.8,116872.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1931.0,,,,,,,,,
Rat_assembly_Rosemarie,Rat,451.0,3.0,Entertainment/public assembly,Other - Recreation,465.7,5013.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Morton,Rat,452.0,3.0,Education,K-12 School,14409.3,155100.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1931.0,,,,,,,,,
Rat_public_Corinne,Rat,453.0,3.0,Public services,Fire Station,2311.0,24875.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1984.0,,,,,,,,,
Rat_public_Isabel,Rat,454.0,3.0,Public services,Library,1540.0,16576.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1932.0,,,,,,,,,
Rat_health_Tanya,Rat,455.0,3.0,Healthcare,Urgent Care Center/Clinic/Other Outpatient Office,2712.0,29192.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2014.0,,,,,,,,,
Rat_public_Frederick,Rat,456.0,3.0,Public services,Police Station,1312.3,14125.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Guillermo,Rat,457.0,3.0,Education,K-12 School,7404.4,79700.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1932.0,,,,,,,,,
Rat_assembly_Horace,Rat,458.0,3.0,Entertainment/public assembly,Other - Recreation,426.3,4589.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Frieda,Rat,459.0,3.0,Entertainment/public assembly,Other - Recreation,3413.6,36744.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2004.0,,,,,,,,,
Rat_public_Courtney,Rat,460.0,3.0,Public services,Library,1665.5,17927.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Zoe,Rat,461.0,3.0,Education,K-12 School,6447.5,69400.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1959.0,,,,,,,,,
Rat_public_Tommy,Rat,462.0,3.0,Public services,Police Station,857.1,9226.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Kermit,Rat,463.0,3.0,Public services,Library,2322.6,25000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Becky,Rat,464.0,3.0,Public services,Fire Station,911.9,9816.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_office_Annis,Rat,465.0,3.0,Office,Office,594.6,6400.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_assembly_Don,Rat,,3.0,Entertainment/public assembly,Other - Recreation,183.7,1977.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Percy,Rat,,3.0,Public services,Police Station,3945.6,42470.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Emilee,Rat,466.0,3.0,Public services,Library,2090.3,22500.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Caroline,Rat,467.0,3.0,Public services,Police Station,4407.2,47439.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_office_Arron,Rat,468.0,3.0,Office,Office,3716.1,40000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Norene,Rat,469.0,3.0,Public services,Fire Station,1211.8,13044.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1913.0,,,,,,,,,
Rat_public_Yetta,Rat,,3.0,Public services,Library,1980.5,21318.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1954.0,,,,,,,,,
Rat_public_Michael,Rat,470.0,3.0,Public services,Library,2287.1,24618.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Roxanne,Rat,,3.0,Education,K-12 School,15115.3,162700.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1977.0,,,,,,,,,
Rat_education_Patty,Rat,471.0,3.0,Education,K-12 School,15793.5,170000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1956.0,,,,,,,,,
Rat_education_Liz,Rat,472.0,3.0,Education,K-12 School,6447.5,69400.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1911.0,,,,,,,,,
Rat_public_Josiah,Rat,473.0,3.0,Public services,Police Station,4274.2,46007.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1950.0,,,,,,,,,
Rat_public_Leta,Rat,474.0,3.0,Public services,Fire Station,943.1,10151.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1966.0,,,,,,,,,
Rat_office_Avis,Rat,475.0,3.0,Office,Office,44099.2,474680.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1986.0,,,,,,,,,
Rat_assembly_Donny,Rat,476.0,3.0,Entertainment/public assembly,Other - Recreation,102.4,1102.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Sade,Rat,477.0,3.0,Public services,Fire Station,2006.7,21600.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_lodging_Christine,Rat,478.0,3.0,Lodging/residential,Other - Lodging/Residential,2906.3,31283.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1935.0,,,,,,,,,
Rat_public_Johnna,Rat,,3.0,Public services,Fire Station,1465.5,15775.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Berry,Rat,479.0,3.0,Public services,Police Station,4083.6,43955.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1978.0,,,,,,,,,
Rat_office_Rosemary,Rat,480.0,3.0,Office,Office,2787.1,30000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_education_Adell,Rat,481.0,3.0,Education,K-12 School,9689.2,104294.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1976.0,,,,,,,,,
Rat_education_Beverly,Rat,482.0,3.0,Education,K-12 School,36603.8,394000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2013.0,,,,,,,,,
Rat_education_Alfred,Rat,483.0,3.0,Education,K-12 School,19230.9,207000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1935.0,,,,,,,,,
Rat_public_Allyson,Rat,484.0,3.0,Public services,Library,1672.3,18000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Rat_public_Yessenia,Rat,485.0,3.0,Public services,Library,2043.9,22000.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,2007.0,,,,,,,,,
Rat_education_Everett,Rat,486.0,3.0,Education,K-12 School,8024.5,86375.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1903.0,,,,,,,,,
Rat_education_Edmund,Rat,487.0,3.0,Education,K-12 School,6187.3,66600.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1959.0,,,,,,,,,
Rat_education_Esther,Rat,488.0,3.0,Education,K-12 School,6466.0,69600.0,38.9035039800032,-77.0053494170663,US/Eastern,Yes,,,,,,,,,,,1908.0,,,,,,,,,
